,Unnamed: 0,userName,score,at,content,sentiment_label,lower_content,clean_content,tokenized,stemmed,removed_stopwords,replace_slang,final
948,948,Sheila Agustin,1,2024-01-11 01:59:58,"Saya buat SKCK online dari apk presisi harapannya ya supaya lebih cepat dan mudah juga sudah melakukan pembayaran tapi saat mau ambil di polres ternyata masih harus ngisi banyak data lagai setelah nya wajib bayar lagi. Pas saya bilang saya sudah isi data dan bayar lewat aplikasi presisi di polres nya bilang ""Tetap harus isi data yang ini mbak dan wajib bayar di sini soalnya kalau bayar di aplikasi kan kita gak tau uang nya kemana."" Lah pertanyaan nya kemana uang saya pergi? Masa 2 kali bayar",0,"saya buat skck online dari apk presisi harapannya ya supaya lebih cepat dan mudah juga sudah melakukan pembayaran tapi saat mau ambil di polres ternyata masih harus ngisi banyak data lagai setelah nya wajib bayar lagi. pas saya bilang saya sudah isi data dan bayar lewat aplikasi presisi di polres nya bilang ""tetap harus isi data yang ini mbak dan wajib bayar di sini soalnya kalau bayar di aplikasi kan kita gak tau uang nya kemana."" lah pertanyaan nya kemana uang saya pergi? masa 2 kali bayar",saya buat skck online dari apk presisi harapannya ya supaya lebih cepat dan mudah juga sudah melakukan pembayaran tapi saat mau ambil di polres ternyata masih harus ngisi banyak data lagai setelah nya wajib bayar lagi  pas saya bilang saya sudah isi data dan bayar lewat aplikasi presisi di polres nya bilang  tetap harus isi data yang ini mbak dan wajib bayar di sini soalnya kalau bayar di aplikasi kan kita gak tau uang nya kemana   lah pertanyaan nya kemana uang saya pergi  masa   kali bayar,"['saya', 'buat', 'skck', 'online', 'dari', 'apk', 'presisi', 'harapannya', 'ya', 'supaya', 'lebih', 'cepat', 'dan', 'mudah', 'juga', 'sudah', 'melakukan', 'pembayaran', 'tapi', 'saat', 'mau', 'ambil', 'di', 'polres', 'ternyata', 'masih', 'harus', 'ngisi', 'banyak', 'data', 'lagai', 'setelah', 'nya', 'wajib', 'bayar', 'lagi', 'pas', 'saya', 'bilang', 'saya', 'sudah', 'isi', 'data', 'dan', 'bayar', 'lewat', 'aplikasi', 'presisi', 'di', 'polres', 'nya', 'bilang', 'tetap', 'harus', 'isi', 'data', 'yang', 'ini', 'mbak', 'dan', 'wajib', 'bayar', 'di', 'sini', 'soalnya', 'kalau', 'bayar', 'di', 'aplikasi', 'kan', 'kita', 'gak', 'tau', 'uang', 'nya', 'kemana', 'lah', 'pertanyaan', 'nya', 'kemana', 'uang', 'saya', 'pergi', 'masa', 'kali', 'bayar']","['saya', 'buat', 'skck', 'online', 'dari', 'apk', 'presisi', 'harap', 'ya', 'supaya', 'lebih', 'cepat', 'dan', 'mudah', 'juga', 'sudah', 'laku', 'bayar', 'tapi', 'saat', 'mau', 'ambil', 'di', 'polres', 'nyata', 'masih', 'harus', 'ngisi', 'banyak', 'data', 'laga', 'telah', 'nya', 'wajib', 'bayar', 'lagi', 'pas', 'saya', 'bilang', 'saya', 'sudah', 'isi', 'data', 'dan', 'bayar', 'lewat', 'aplikasi', 'presisi', 'di', 'polres', 'nya', 'bilang', 'tetap', 'harus', 'isi', 'data', 'yang', 'ini', 'mbak', 'dan', 'wajib', 'bayar', 'di', 'sini', 'soal', 'kalau', 'bayar', 'di', 'aplikasi', 'kan', 'kita', 'gak', 'tau', 'uang', 'nya', 'mana', 'lah', 'tanya', 'nya', 'mana', 'uang', 'saya', 'pergi', 'masa', 'kali', 'bayar']","['online', 'apk', 'harap', 'ya', 'cepat', 'mudah', 'laku', 'bayar', 'ambil', 'nyata', 'ngisi', 'data', 'laga', 'wajib', 'bayar', 'pas', 'bilang', 'isi', 'data', 'bayar', 'aplikasi', 'bilang', 'isi', 'data', 'mbak', 'wajib', 'bayar', 'bayar', 'aplikasi', 'gak', 'tau', 'uang', 'uang', 'pergi', 'kali', 'bayar']","['online', 'aplikasi', 'harap', 'ya', 'cepat', 'mudah', 'laku', 'bayar', 'ambil', 'nyata', 'ngisi', 'data', 'laga', 'wajib', 'bayar', 'pas', 'bilang', 'isi', 'data', 'bayar', 'aplikasi', 'bilang', 'isi', 'data', 'bu', 'wajib', 'bayar', 'bayar', 'aplikasi', 'tidak', 'tau', 'uang', 'uang', 'pergi', 'kali', 'bayar']",online aplikasi harap ya cepat mudah laku bayar ambil nyata ngisi data laga wajib bayar pas bilang isi data bayar aplikasi bilang isi data bu wajib bayar bayar aplikasi tidak tau uang uang pergi kali bayar
949,949,Bagus Puja,1,2024-01-11 00:44:25,Aplikasi terbaik yang pernah ada,1,aplikasi terbaik yang pernah ada,aplikasi terbaik yang pernah ada,"['aplikasi', 'terbaik', 'yang', 'pernah', 'ada']","['aplikasi', 'baik', 'yang', 'pernah', 'ada']",['aplikasi'],['aplikasi'],aplikasi
950,950,Siti Fatimah,1,2024-01-11 00:18:22,"Mohon untuk aplikasinya dikembangkan lagi. Contoh pada saat upload data diri untuk perpanjangan sim, jika memang tidak sesuai bisa dimunculkan pop up data tidak memenuhi syarat, sebelum data tersebut disubmit. Karena jika sudah disimpan dan dilakukan pembayaran lumayan potongan biayanya refundnya. Sama status update di aplikasnya sudah mau 3 hari tidak ada update sama sekali. mohon diperbaiki. Saya sudah 2x memohon, yang pertama ditolak, yang kedua malah hilang dari riwayat karena pembaruan apk.",0,"mohon untuk aplikasinya dikembangkan lagi. contoh pada saat upload data diri untuk perpanjangan sim, jika memang tidak sesuai bisa dimunculkan pop up data tidak memenuhi syarat, sebelum data tersebut disubmit. karena jika sudah disimpan dan dilakukan pembayaran lumayan potongan biayanya refundnya. sama status update di aplikasnya sudah mau 3 hari tidak ada update sama sekali. mohon diperbaiki. saya sudah 2x memohon, yang pertama ditolak, yang kedua malah hilang dari riwayat karena pembaruan apk.",mohon untuk aplikasinya dikembangkan lagi  contoh pada saat upload data diri untuk perpanjangan sim  jika memang tidak sesuai bisa dimunculkan pop up data tidak memenuhi syarat  sebelum data tersebut disubmit  karena jika sudah disimpan dan dilakukan pembayaran lumayan potongan biayanya refundnya  sama status update di aplikasnya sudah mau   hari tidak ada update sama sekali  mohon diperbaiki  saya sudah  x memohon  yang pertama ditolak  yang kedua malah hilang dari riwayat karena pembaruan apk ,"['mohon', 'untuk', 'aplikasinya', 'dikembangkan', 'lagi', 'contoh', 'pada', 'saat', 'upload', 'data', 'diri', 'untuk', 'perpanjangan', 'sim', 'jika', 'memang', 'tidak', 'sesuai', 'bisa', 'dimunculkan', 'pop', 'up', 'data', 'tidak', 'memenuhi', 'syarat', 'sebelum', 'data', 'tersebut', 'disubmit', 'karena', 'jika', 'sudah', 'disimpan', 'dan', 'dilakukan', 'pembayaran', 'lumayan', 'potongan', 'biayanya', 'refundnya', 'sama', 'status', 'update', 'di', 'aplikasnya', 'sudah', 'mau', 'hari', 'tidak', 'ada', 'update', 'sama', 'sekali', 'mohon', 'diperbaiki', 'saya', 'sudah', 'x', 'memohon', 'yang', 'pertama', 'ditolak', 'yang', 'kedua', 'malah', 'hilang', 'dari', 'riwayat', 'karena', 'pembaruan', 'apk']","['mohon', 'untuk', 'aplikasi', 'kembang', 'lagi', 'contoh', 'pada', 'saat', 'upload', 'data', 'diri', 'untuk', 'panjang', 'sim', 'jika', 'memang', 'tidak', 'sesuai', 'bisa', 'muncul', 'pop', 'up', 'data', 'tidak', 'penuh', 'syarat', 'belum', 'data', 'sebut', 'disubmit', 'karena', 'jika', 'sudah', 'simpan', 'dan', 'laku', 'bayar', 'lumayan', 'potong', 'biaya', 'refundnya', 'sama', 'status', 'update', 'di', 'aplikasnya', 'sudah', 'mau', 'hari', 'tidak', 'ada', 'update', 'sama', 'sekali', 'mohon', 'baik', 'saya', 'sudah', 'x', 'mohon', 'yang', 'pertama', 'tolak', 'yang', 'dua', 'malah', 'hilang', 'dari', 'riwayat', 'karena', 'baru', 'apk']","['mohon', 'aplikasi', 'kembang', 'contoh', 'upload', 'data', 'tidak', 'sesuai', 'muncul', 'pop', 'up', 'data', 'tidak', 'penuh', 'syarat', 'data', 'disubmit', 'simpan', 'laku', 'bayar', 'lumayan', 'potong', 'biaya', 'refundnya', 'status', 'update', 'aplikasnya', 'tidak', 'update', 'mohon', 'x', 'mohon', 'tolak', 'hilang', 'riwayat', 'apk']","['mohon', 'aplikasi', 'kembang', 'contoh', 'upload', 'data', 'tidak', 'sesuai', 'muncul', 'pop', 'up', 'data', 'tidak', 'penuh', 'syarat', 'data', 'disubmit', 'simpan', 'laku', 'bayar', 'lumayan', 'potong', 'biaya', 'refundnya', 'status', 'update', 'aplikasnya', 'tidak', 'update', 'mohon', 'kali', 'mohon', 'tolak', 'hilang', 'riwayat', 'aplikasi']",mohon aplikasi kembang contoh upload data tidak sesuai muncul pop up data tidak penuh syarat data disubmit simpan laku bayar lumayan potong biaya refundnya status update aplikasnya tidak update mohon kali mohon tolak hilang riwayat aplikasi
951,951,Nirmallasari 10,1,2024-01-10 21:41:33,Sangat membantu masyarakat,1,sangat membantu masyarakat,sangat membantu masyarakat,"['sangat', 'membantu', 'masyarakat']","['sangat', 'bantu', 'masyarakat']","['bantu', 'masyarakat']","['bantu', 'masyarakat']",bantu masyarakat
952,952,Bimbim Channel,1,2024-01-10 16:50:42,Nih aplikasi update mulu dah,2,nih aplikasi update mulu dah,nih aplikasi update mulu dah,"['nih', 'aplikasi', 'update', 'mulu', 'dah']","['nih', 'aplikasi', 'update', 'mulu', 'dah']","['aplikasi', 'update', 'mulu', 'dah']","['aplikasi', 'update', 'mulu', 'deh']",aplikasi update mulu deh
953,953,Dika Maulana Rahman,5,2024-01-10 14:47:18,Untuk pelayanan SKCK cepat 30 menit di polres selesai. Bisa skip untuk pengurusan surat pengantar desa atau kelurahan.,1,untuk pelayanan skck cepat 30 menit di polres selesai. bisa skip untuk pengurusan surat pengantar desa atau kelurahan.,untuk pelayanan skck cepat    menit di polres selesai  bisa skip untuk pengurusan surat pengantar desa atau kelurahan ,"['untuk', 'pelayanan', 'skck', 'cepat', 'menit', 'di', 'polres', 'selesai', 'bisa', 'skip', 'untuk', 'pengurusan', 'surat', 'pengantar', 'desa', 'atau', 'kelurahan']","['untuk', 'layan', 'skck', 'cepat', 'menit', 'di', 'polres', 'selesai', 'bisa', 'skip', 'untuk', 'urus', 'surat', 'antar', 'desa', 'atau', 'lurah']","['layan', 'cepat', 'menit', 'selesai', 'skip', 'urus', 'surat', 'desa', 'lurah']","['layan', 'cepat', 'menit', 'selesai', 'skip', 'urus', 'surat', 'desa', 'lurah']",layan cepat menit selesai skip urus surat desa lurah
954,954,Suriawan K3,1,2024-01-10 13:14:33,saya sudah pembayaran tapi masih status tidak berubah. Dah terlanjur di transfer 109.500 Tolang di bales yang ber tanggung jawab,0,saya sudah pembayaran tapi masih status tidak berubah. dah terlanjur di transfer 109.500 tolang di bales yang ber tanggung jawab,saya sudah pembayaran tapi masih status tidak berubah  dah terlanjur di transfer         tolang di bales yang ber tanggung jawab,"['saya', 'sudah', 'pembayaran', 'tapi', 'masih', 'status', 'tidak', 'berubah', 'dah', 'terlanjur', 'di', 'transfer', 'tolang', 'di', 'bales', 'yang', 'ber', 'tanggung', 'jawab']","['saya', 'sudah', 'bayar', 'tapi', 'masih', 'status', 'tidak', 'ubah', 'dah', 'lanjur', 'di', 'transfer', 'tolang', 'di', 'bales', 'yang', 'ber', 'tanggung', 'jawab']","['bayar', 'status', 'tidak', 'ubah', 'dah', 'lanjur', 'transfer', 'tolang', 'bales', 'ber', 'tanggung']","['bayar', 'status', 'tidak', 'ubah', 'deh', 'lanjur', 'transfer', 'tolang', 'balas', 'ber', 'tanggung']",bayar status tidak ubah deh lanjur transfer tolang balas ber tanggung
955,955,Fembrio Wahyu k,1,2024-01-10 11:59:07,Saya minta bantuan di pusat bantuan bikin SKCK malah enggak di jawab padahal hari kerja masih bagus polisi luar negeri sigap layani kalau di Konoha heeeem tau sendiri,0,saya minta bantuan di pusat bantuan bikin skck malah enggak di jawab padahal hari kerja masih bagus polisi luar negeri sigap layani kalau di konoha heeeem tau sendiri,saya minta bantuan di pusat bantuan bikin skck malah enggak di jawab padahal hari kerja masih bagus polisi luar negeri sigap layani kalau di konoha heeeem tau sendiri,"['saya', 'minta', 'bantuan', 'di', 'pusat', 'bantuan', 'bikin', 'skck', 'malah', 'enggak', 'di', 'jawab', 'padahal', 'hari', 'kerja', 'masih', 'bagus', 'polisi', 'luar', 'negeri', 'sigap', 'layani', 'kalau', 'di', 'konoha', 'heeeem', 'tau', 'sendiri']","['saya', 'minta', 'bantu', 'di', 'pusat', 'bantu', 'bikin', 'skck', 'malah', 'enggak', 'di', 'jawab', 'padahal', 'hari', 'kerja', 'masih', 'bagus', 'polisi', 'luar', 'negeri', 'sigap', 'layan', 'kalau', 'di', 'konoha', 'heeeem', 'tau', 'sendiri']","['bantu', 'pusat', 'bantu', 'bikin', 'kerja', 'bagus', 'negeri', 'sigap', 'layan', 'konoha', 'tau']","['bantu', 'pusat', 'bantu', 'bikin', 'kerja', 'bagus', 'negeri', 'sigap', 'layan', 'konoha', 'tau']",bantu pusat bantu bikin kerja bagus negeri sigap layan konoha tau
956,956,Pathur mubin 081617372284,5,2024-01-10 10:59:40,Mantap aplikasi ini bisa mempermudah dan mempersingkat waktu saya merekomendasikan untuk download aplikasi ini terimakasih 🙏🙏🙏,1,mantap aplikasi ini bisa mempermudah dan mempersingkat waktu saya merekomendasikan untuk download aplikasi ini terimakasih 🙏🙏🙏,mantap aplikasi ini bisa mempermudah dan mempersingkat waktu saya merekomendasikan untuk download aplikasi ini terimakasih    ,"['mantap', 'aplikasi', 'ini', 'bisa', 'mempermudah', 'dan', 'mempersingkat', 'waktu', 'saya', 'merekomendasikan', 'untuk', 'download', 'aplikasi', 'ini', 'terimakasih']","['mantap', 'aplikasi', 'ini', 'bisa', 'mudah', 'dan', 'singkat', 'waktu', 'saya', 'rekomendasi', 'untuk', 'download', 'aplikasi', 'ini', 'terimakasih']","['mantap', 'aplikasi', 'mudah', 'singkat', 'rekomendasi', 'download', 'aplikasi', 'terimakasih']","['mantap', 'aplikasi', 'mudah', 'singkat', 'rekomendasi', 'unduh', 'aplikasi', 'terima kasih']",mantap aplikasi mudah singkat rekomendasi unduh aplikasi terima kasih
957,957,Yanto Duro,5,2024-01-10 09:39:31,Mantaaaap semakin mempermudah,1,mantaaaap semakin mempermudah,mantaaaap semakin mempermudah,"['mantaaaap', 'semakin', 'mempermudah']","['mantaaaap', 'makin', 'mudah']","['mantaaaap', 'mudah']","['mantaaaap', 'mudah']",mantaaaap mudah
958,958,Anggi Irawan,5,2024-01-10 09:18:22,Terima kasih 🙏,1,terima kasih 🙏,terima kasih  ,"['terima', 'kasih']","['terima', 'kasih']","['terima', 'kasih']","['terima', 'kasih']",terima kasih
959,959,puja lestari ramadhanty,1,2024-01-10 07:07:09,Orang banyak kerja jadi jangan buang² waktu kami untuk sistem jelek ini,0,orang banyak kerja jadi jangan buang² waktu kami untuk sistem jelek ini,orang banyak kerja jadi jangan buang  waktu kami untuk sistem jelek ini,"['orang', 'banyak', 'kerja', 'jadi', 'jangan', 'buang', 'waktu', 'kami', 'untuk', 'sistem', 'jelek', 'ini']","['orang', 'banyak', 'kerja', 'jadi', 'jangan', 'buang', 'waktu', 'kami', 'untuk', 'sistem', 'jelek', 'ini']","['orang', 'kerja', 'buang', 'sistem', 'jelek']","['orang', 'kerja', 'buang', 'sistem', 'jelek']",orang kerja buang sistem jelek
960,960,AHMAD FAJAR DEWANTARA,1,2024-01-10 06:47:54,bintang 1 karena gabisa verifikasi identitas,0,bintang 1 karena gabisa verifikasi identitas,bintang   karena gabisa verifikasi identitas,"['bintang', 'karena', 'gabisa', 'verifikasi', 'identitas']","['bintang', 'karena', 'gabisa', 'verifikasi', 'identitas']","['bintang', 'gabisa', 'verifikasi', 'identitas']","['bintang', 'tidak', 'bisa', 'verifikasi', 'identitas']",bintang tidak bisa verifikasi identitas
961,961,selvi yanti,1,2024-01-10 06:32:20,aplikasi JELEK!!!!! bukannya mempermudah malah mempersulit.,0,aplikasi jelek!!!!! bukannya mempermudah malah mempersulit.,aplikasi jelek      bukannya mempermudah malah mempersulit ,"['aplikasi', 'jelek', 'bukannya', 'mempermudah', 'malah', 'mempersulit']","['aplikasi', 'jelek', 'bukan', 'mudah', 'malah', 'sulit']","['aplikasi', 'jelek', 'mudah', 'sulit']","['aplikasi', 'jelek', 'mudah', 'sulit']",aplikasi jelek mudah sulit
962,962,Didik Parmanto,5,2024-01-10 06:16:23,"Urus SIM C Onlen lebih murah dibanding offlen 250k,, tapi onlen direject Angus deh biaya tes psikologi berhubung mw exp terpaksa offlen ☕",1,"urus sim c onlen lebih murah dibanding offlen 250k,, tapi onlen direject angus deh biaya tes psikologi berhubung mw exp terpaksa offlen ☕",urus sim c onlen lebih murah dibanding offlen    k   tapi onlen direject angus deh biaya tes psikologi berhubung mw exp terpaksa offlen  ,"['urus', 'sim', 'c', 'onlen', 'lebih', 'murah', 'dibanding', 'offlen', 'k', 'tapi', 'onlen', 'direject', 'angus', 'deh', 'biaya', 'tes', 'psikologi', 'berhubung', 'mw', 'exp', 'terpaksa', 'offlen']","['urus', 'sim', 'c', 'onlen', 'lebih', 'murah', 'banding', 'offlen', 'k', 'tapi', 'onlen', 'direject', 'angus', 'deh', 'biaya', 'tes', 'psikologi', 'hubung', 'mw', 'exp', 'paksa', 'offlen']","['urus', 'onlen', 'murah', 'banding', 'offlen', 'k', 'onlen', 'direject', 'angus', 'biaya', 'tes', 'psikologi', 'hubung', 'mw', 'exp', 'paksa', 'offlen']","['urus', 'daring', 'murah', 'banding', 'offlen', 'ke', 'daring', 'direject', 'angus', 'biaya', 'tes', 'psikologi', 'hubung', 'mau', 'exp', 'paksa', 'offlen']",urus daring murah banding offlen ke daring direject angus biaya tes psikologi hubung mau exp paksa offlen
963,963,Juventa Nasya,5,2024-01-10 05:56:35,Aplikasinya bagus apalagi dipakai utk keperluan SKCK di Kota Bandung makin cpt dan mudah krna tinggal sidik jari lalu pembayaran di loket aja tp saat menemani tmn ke Polres Cimahi meskipun sudah daftar online ttp aja kaya manual hrs tulis semuaaaa form yg udh diisi di apk dri awal.. Mohon utk tingkatkan lg kemudahan adm jika sudah berbasis teknologi seperti ini,2,aplikasinya bagus apalagi dipakai utk keperluan skck di kota bandung makin cpt dan mudah krna tinggal sidik jari lalu pembayaran di loket aja tp saat menemani tmn ke polres cimahi meskipun sudah daftar online ttp aja kaya manual hrs tulis semuaaaa form yg udh diisi di apk dri awal.. mohon utk tingkatkan lg kemudahan adm jika sudah berbasis teknologi seperti ini,aplikasinya bagus apalagi dipakai utk keperluan skck di kota bandung makin cpt dan mudah krna tinggal sidik jari lalu pembayaran di loket aja tp saat menemani tmn ke polres cimahi meskipun sudah daftar online ttp aja kaya manual hrs tulis semuaaaa form yg udh diisi di apk dri awal   mohon utk tingkatkan lg kemudahan adm jika sudah berbasis teknologi seperti ini,"['aplikasinya', 'bagus', 'apalagi', 'dipakai', 'utk', 'keperluan', 'skck', 'di', 'kota', 'bandung', 'makin', 'cpt', 'dan', 'mudah', 'krna', 'tinggal', 'sidik', 'jari', 'lalu', 'pembayaran', 'di', 'loket', 'aja', 'tp', 'saat', 'menemani', 'tmn', 'ke', 'polres', 'cimahi', 'meskipun', 'sudah', 'daftar', 'online', 'ttp', 'aja', 'kaya', 'manual', 'hrs', 'tulis', 'semuaaaa', 'form', 'yg', 'udh', 'diisi', 'di', 'apk', 'dri', 'awal', 'mohon', 'utk', 'tingkatkan', 'lg', 'kemudahan', 'adm', 'jika', 'sudah', 'berbasis', 'teknologi', 'seperti', 'ini']","['aplikasi', 'bagus', 'apalagi', 'pakai', 'utk', 'perlu', 'skck', 'di', 'kota', 'bandung', 'makin', 'cpt', 'dan', 'mudah', 'krna', 'tinggal', 'sidik', 'jari', 'lalu', 'bayar', 'di', 'loket', 'aja', 'tp', 'saat', 'tani', 'tmn', 'ke', 'polres', 'cimahi', 'meski', 'sudah', 'daftar', 'online', 'ttp', 'aja', 'kaya', 'manual', 'hrs', 'tulis', 'semuaaaa', 'form', 'yg', 'udh', 'isi', 'di', 'apk', 'dri', 'awal', 'mohon', 'utk', 'tingkat', 'lg', 'mudah', 'adm', 'jika', 'sudah', 'bas', 'teknologi', 'seperti', 'ini']","['aplikasi', 'bagus', 'pakai', 'utk', 'cpt', 'mudah', 'krna', 'tinggal', 'sidik', 'jari', 'bayar', 'loket', 'aja', 'tp', 'tani', 'tmn', 'cimahi', 'daftar', 'online', 'ttp', 'aja', 'kaya', 'manual', 'hrs', 'tulis', 'semuaaaa', 'form', 'yg', 'udh', 'isi', 'apk', 'dri', 'mohon', 'utk', 'tingkat', 'lg', 'mudah', 'adm', 'bas', 'teknologi']","['aplikasi', 'bagus', 'pakai', 'untuk', 'cepat', 'mudah', 'karena', 'tinggal', 'sidik', 'jari', 'bayar', 'loket', 'saja', 'tapi', 'tani', 'teman', 'cimahi', 'daftar', 'online', 'tetap', 'saja', 'seperti', 'manual', 'harus', 'tulis', 'semua', 'form', 'yang', 'sudah', 'isi', 'aplikasi', 'dari', 'mohon', 'untuk', 'tingkat', 'lagi', 'mudah', 'adm', 'bas', 'teknologi']",aplikasi bagus pakai untuk cepat mudah karena tinggal sidik jari bayar loket saja tapi tani teman cimahi daftar online tetap saja seperti manual harus tulis semua form yang sudah isi aplikasi dari mohon untuk tingkat lagi mudah adm bas teknologi
964,964,"Imam Syafii SE, CHCM,",1,2024-01-10 05:13:53,"pengurusan online sekarang susah, harus download aplikasi -> sudah di download dan pada saat digunakan tidak bisa sama sekali. Lebih bagus pakai searching di gogle crome seperti dulu, bisa langsung masuk proses pembuatan skck online dan mudah selesainya.",0,"pengurusan online sekarang susah, harus download aplikasi -> sudah di download dan pada saat digunakan tidak bisa sama sekali. lebih bagus pakai searching di gogle crome seperti dulu, bisa langsung masuk proses pembuatan skck online dan mudah selesainya.",pengurusan online sekarang susah  harus download aplikasi    sudah di download dan pada saat digunakan tidak bisa sama sekali  lebih bagus pakai searching di gogle crome seperti dulu  bisa langsung masuk proses pembuatan skck online dan mudah selesainya ,"['pengurusan', 'online', 'sekarang', 'susah', 'harus', 'download', 'aplikasi', 'sudah', 'di', 'download', 'dan', 'pada', 'saat', 'digunakan', 'tidak', 'bisa', 'sama', 'sekali', 'lebih', 'bagus', 'pakai', 'searching', 'di', 'gogle', 'crome', 'seperti', 'dulu', 'bisa', 'langsung', 'masuk', 'proses', 'pembuatan', 'skck', 'online', 'dan', 'mudah', 'selesainya']","['urus', 'online', 'sekarang', 'susah', 'harus', 'download', 'aplikasi', 'sudah', 'di', 'download', 'dan', 'pada', 'saat', 'guna', 'tidak', 'bisa', 'sama', 'sekali', 'lebih', 'bagus', 'pakai', 'searching', 'di', 'gogle', 'crome', 'seperti', 'dulu', 'bisa', 'langsung', 'masuk', 'proses', 'buat', 'skck', 'online', 'dan', 'mudah', 'selesai']","['urus', 'online', 'susah', 'download', 'aplikasi', 'download', 'tidak', 'bagus', 'pakai', 'searching', 'gogle', 'crome', 'langsung', 'masuk', 'proses', 'online', 'mudah', 'selesai']","['urus', 'online', 'sulit', 'unduh', 'aplikasi', 'unduh', 'tidak', 'bagus', 'pakai', 'searching', 'gogle', 'crome', 'langsung', 'masuk', 'proses', 'online', 'mudah', 'selesai']",urus online sulit unduh aplikasi unduh tidak bagus pakai searching gogle crome langsung masuk proses online mudah selesai
